name,channel,genre,season,episode,year,day,time,minutes,viewers,rating
S.W.A.T.,CBS,Action-Drama,1,12,2018-S,Thursday,10:00,60,6.23,1
S.W.A.T.,CBS,Action-Drama,1,13,2018-S,Thursday,10:00,60,5.32,0.8
S.W.A.T.,CBS,Action-Drama,1,14,2018-S,Thursday,10:00,60,5.57,0.9
S.W.A.T.,CBS,Action-Drama,1,15,2018-S,Thursday,10:00,60,5.26,0.8
S.W.A.T.,CBS,Action-Drama,1,16,2018-S,Thursday,10:00,60,5.05,0.8
S.W.A.T.,CBS,Action-Drama,1,17,2018-S,Thursday,10:00,60,5.31,0.9
S.W.A.T.,CBS,Action-Drama,1,18,2018-S,Thursday,10:00,60,5.32,0.8
S.W.A.T.,CBS,Action-Drama,1,19,2018-S,Thursday,10:00,60,5.22,0.8
S.W.A.T.,CBS,Action-Drama,1,20,2018-S,Thursday,10:00,60,5.09,0.8
S.W.A.T.,CBS,Action-Drama,1,21,2018-S,Thursday,10:00,60,5.54,0.9
S.W.A.T.,CBS,Action-Drama,1,22,2018-S,Thursday,10:00,60,6.03,0.9
MacGyver,CBS,Action-Drama,2,1,2017-F,Friday,8:00,60,6.69,0.8
MacGyver,CBS,Action-Drama,2,2,2017-F,Friday,8:00,60,6.38,0.8
MacGyver,CBS,Action-Drama,2,3,2017-F,Friday,8:00,60,6.74,0.8
MacGyver,CBS,Action-Drama,2,4,2017-F,Friday,8:00,60,6.77,0.8
MacGyver,CBS,Action-Drama,2,5,2017-F,Friday,8:00,60,6.45,0.9
MacGyver,CBS,Action-Drama,2,6,2017-F,Friday,8:00,60,7.09,0.8
MacGyver,CBS,Action-Drama,2,7,2017-F,Friday,8:00,60,7.27,0.9
MacGyver,CBS,Action-Drama,2,8,2017-F,Friday,8:00,60,7.17,0.9
MacGyver,CBS,Action-Drama,2,9,2017-F,Friday,8:00,60,6.61,0.8
MacGyver,CBS,Action-Drama,2,10,2017-F,Friday,8:00,60,7.21,0.9
MacGyver,CBS,Action-Drama,2,11,2017-F,Friday,8:00,60,6.87,0.8
MacGyver,CBS,Action-Drama,2,12,2018-S,Friday,8:00,60,7.83,0.9
MacGyver,CBS,Action-Drama,2,13,2018-S,Friday,8:00,60,8.14,1
MacGyver,CBS,Action-Drama,2,14,2018-S,Friday,8:00,60,7.68,1
MacGyver,CBS,Action-Drama,2,15,2018-S,Friday,8:00,60,7.27,0.9
MacGyver,CBS,Action-Drama,2,16,2018-S,Friday,8:00,60,6.93,0.8
MacGyver,CBS,Action-Drama,2,17,2018-S,Friday,8:00,60,6.61,0.9
MacGyver,CBS,Action-Drama,2,18,2018-S,Friday,8:00,60,6.43,0.8
MacGyver,CBS,Action-Drama,2,19,2018-S,Friday,8:00,60,6.68,0.8
MacGyver,CBS,Action-Drama,2,20,2018-S,Friday,8:00,60,6.38,0.8
MacGyver,CBS,Action-Drama,2,21,2018-S,Friday,8:00,60,6.27,0.8
MacGyver,CBS,Action-Drama,2,22,2018-S,Friday,8:00,60,6.26,0.7
MacGyver,CBS,Action-Drama,2,23,2018-S,Friday,8:00,60,6.1,0.6
MacGyver,CBS,Action-Drama,1,1,2016-F,Friday,8:00,60,10.9,1.7
MacGyver,CBS,Action-Drama,1,2,2016-F,Friday,8:00,60,9.07,1.3
MacGyver,CBS,Action-Drama,1,3,2016-F,Friday,8:00,60,8.09,1.1
MacGyver,CBS,Action-Drama,1,4,2016-F,Friday,8:00,60,7.44,1.1
MacGyver,CBS,Action-Drama,1,5,2016-F,Friday,8:00,60,7.95,1.1
MacGyver,CBS,Action-Drama,1,6,2016-F,Friday,8:00,60,7.27,0.9
MacGyver,CBS,Action-Drama,1,7,2016-F,Friday,8:00,60,7.59,1.1
MacGyver,CBS,Action-Drama,1,8,2016-F,Friday,8:00,60,7.65,1.1
MacGyver,CBS,Action-Drama,1,9,2016-F,Friday,8:00,60,8.12,1.1
MacGyver,CBS,Action-Drama,1,10,2016-F,Friday,8:00,60,7.42,1
MacGyver,CBS,Action-Drama,1,11,2016-F,Friday,8:00,60,7.67,1
MacGyver,CBS,Action-Drama,1,12,2017-S,Friday,8:00,60,8.42,1.2
MacGyver,CBS,Action-Drama,1,13,2017-S,Friday,8:00,60,7.64,1.1
MacGyver,CBS,Action-Drama,1,14,2017-S,Friday,8:00,60,7.43,1
MacGyver,CBS,Action-Drama,1,15,2017-S,Friday,8:00,60,8.02,1.2
MacGyver,CBS,Action-Drama,1,16,2017-S,Friday,8:00,60,7.24,0.9
MacGyver,CBS,Action-Drama,1,17,2017-S,Friday,8:00,60,6.93,1.1
MacGyver,CBS,Action-Drama,1,18,2017-S,Friday,8:00,60,7.73,1
MacGyver,CBS,Action-Drama,1,19,2017-S,Friday,8:00,60,6.56,0.9
MacGyver,CBS,Action-Drama,1,20,2017-S,Friday,8:00,60,6.62,0.9
MacGyver,CBS,Action-Drama,1,21,2017-S,Friday,8:00,60,6.57,0.8
Hawaii Five-0,CBS,Procedural,8,1,2017-F,Friday,9:00,60,8.64,1
Hawaii Five-0,CBS,Procedural,8,2,2017-F,Friday,9:00,60,8.53,1.1
Hawaii Five-0,CBS,Procedural,8,3,2017-F,Friday,9:00,60,8.51,1
Hawaii Five-0,CBS,Procedural,8,4,2017-F,Friday,9:00,60,8.67,1
Hawaii Five-0,CBS,Procedural,8,5,2017-F,Friday,9:00,60,8.63,0.9
Hawaii Five-0,CBS,Procedural,8,6,2017-F,Friday,9:00,60,9.21,1.1
Hawaii Five-0,CBS,Procedural,8,7,2017-F,Friday,9:00,60,9.17,1
Hawaii Five-0,CBS,Procedural,8,8,2017-F,Friday,9:00,60,8.56,0.9
Hawaii Five-0,CBS,Procedural,8,9,2017-F,Friday,9:00,60,9.07,1.1
Hawaii Five-0,CBS,Procedural,8,10,2017-F,Friday,9:00,60,8.48,0.9
Hawaii Five-0,CBS,Procedural,8,11,2017-F,Friday,10:00,60,7.71,0.9
Hawaii Five-0,CBS,Procedural,8,12,2018-S,Friday,9:00,60,9.96,1.2
Hawaii Five-0,CBS,Procedural,8,13,2018-S,Friday,9:00,60,9.38,1.1
Hawaii Five-0,CBS,Procedural,8,14,2018-S,Friday,9:00,60,9.14,1
Hawaii Five-0,CBS,Procedural,8,15,2018-S,Friday,9:00,60,8.56,1
Hawaii Five-0,CBS,Procedural,8,16,2018-S,Friday,9:00,60,8,0.9
Hawaii Five-0,CBS,Procedural,8,17,2018-S,Friday,9:00,60,7.68,0.9
Hawaii Five-0,CBS,Procedural,8,18,2018-S,Friday,9:00,60,7.8,1
Hawaii Five-0,CBS,Procedural,8,19,2018-S,Friday,9:00,60,7.97,0.9
Hawaii Five-0,CBS,Procedural,8,20,2018-S,Friday,9:00,60,7.48,0.9
Hawaii Five-0,CBS,Procedural,8,21,2018-S,Friday,9:00,60,7.52,0.9
Hawaii Five-0,CBS,Procedural,8,22,2018-S,Friday,9:00,60,7.79,0.9
Hawaii Five-0,CBS,Procedural,8,23,2018-S,Friday,9:00,60,7.04,0.7
Hawaii Five-0,CBS,Procedural,8,24,2018-S,Friday,9:00,60,7.09,0.8
Hawaii Five-0,CBS,Procedural,8,25,2018-S,Friday,9:00,60,6.62,0.7
Hawaii Five-0,CBS,Procedural,7,1,2016-F,Friday,9:00,60,10.22,1.4
Hawaii Five-0,CBS,Procedural,7,2,2016-F,Friday,9:00,60,9.73,1.3
Hawaii Five-0,CBS,Procedural,7,3,2016-F,Friday,9:00,60,9.65,1.3
Hawaii Five-0,CBS,Procedural,7,4,2016-F,Friday,9:00,60,9.19,1.2
Hawaii Five-0,CBS,Procedural,7,5,2016-F,Friday,9:00,60,9.51,1.2
Hawaii Five-0,CBS,Procedural,7,6,2016-F,Friday,9:00,60,8.5,1
Hawaii Five-0,CBS,Procedural,7,7,2016-F,Friday,9:00,60,9.48,1.2
Hawaii Five-0,CBS,Procedural,7,8,2016-F,Friday,9:00,60,9.84,1.4
Hawaii Five-0,CBS,Procedural,7,9,2016-F,Friday,9:00,60,10.09,1.3
Hawaii Five-0,CBS,Procedural,7,10,2016-F,Friday,9:00,60,9.4,1.2
Hawaii Five-0,CBS,Procedural,7,11,2016-F,Friday,9:00,60,9.46,1.1
Hawaii Five-0,CBS,Procedural,7,12,2017-S,Friday,9:00,60,10.1,1.3
Hawaii Five-0,CBS,Procedural,7,13,2017-S,Friday,9:00,60,9.69,1.2
Hawaii Five-0,CBS,Procedural,7,14,2017-S,Friday,9:00,60,8.42,1
Hawaii Five-0,CBS,Procedural,7,15,2017-S,Friday,9:00,60,9.81,1.1
Hawaii Five-0,CBS,Procedural,7,16,2017-S,Friday,9:00,60,9.86,1.3
Hawaii Five-0,CBS,Procedural,7,17,2017-S,Friday,9:00,60,9.62,1.2
Hawaii Five-0,CBS,Procedural,7,18,2017-S,Friday,9:00,60,9.12,1.1
Hawaii Five-0,CBS,Procedural,7,19,2017-S,Friday,9:00,60,9.2,1.1
Hawaii Five-0,CBS,Procedural,7,20,2017-S,Friday,9:00,60,8.74,1
Hawaii Five-0,CBS,Procedural,7,21,2017-S,Friday,9:00,60,8.77,1
Hawaii Five-0,CBS,Procedural,7,22,2017-S,Friday,9:00,60,8.49,1
Hawaii Five-0,CBS,Procedural,7,23,2017-S,Friday,9:00,60,8.06,0.9
Hawaii Five-0,CBS,Procedural,7,24,2017-S,Friday,9:00,60,8.01,0.9
Hawaii Five-0,CBS,Procedural,7,25,2017-S,Friday,9:00,60,8.22,1
Hawaii Five-0,CBS,Procedural,6,1,2015-F,Friday,9:00,60,8.3,1
Hawaii Five-0,CBS,Procedural,6,2,2015-F,Friday,9:00,60,9.24,1.1
Hawaii Five-0,CBS,Procedural,6,3,2015-F,Friday,9:00,60,8.97,1.1
Hawaii Five-0,CBS,Procedural,6,4,2015-F,Friday,9:00,60,9.08,1.1
Hawaii Five-0,CBS,Procedural,6,5,2015-F,Friday,9:00,60,8.6,1
Hawaii Five-0,CBS,Procedural,6,6,2015-F,Friday,9:00,60,8.35,1.1
Hawaii Five-0,CBS,Procedural,6,7,2015-F,Friday,9:00,60,8.85,1.1
Hawaii Five-0,CBS,Procedural,6,8,2015-F,Friday,9:00,60,8.47,1.1
Hawaii Five-0,CBS,Procedural,6,9,2015-F,Friday,9:00,60,9.1,1.1
Hawaii Five-0,CBS,Procedural,6,10,2015-F,Friday,9:00,60,8.13,1
Hawaii Five-0,CBS,Procedural,6,11,2016-S,Friday,9:00,60,9.41,1.4
Hawaii Five-0,CBS,Procedural,6,12,2016-S,Friday,9:00,60,9.48,1.3
Hawaii Five-0,CBS,Procedural,6,13,2016-S,Friday,9:00,60,10.07,1.4
Hawaii Five-0,CBS,Procedural,6,14,2016-S,Friday,9:00,60,8.88,1.3
Hawaii Five-0,CBS,Procedural,6,15,2016-S,Friday,9:00,60,8.86,1.1
Hawaii Five-0,CBS,Procedural,6,16,2016-S,Friday,9:00,60,8.3,1.1
Hawaii Five-0,CBS,Procedural,6,17,2016-S,Friday,9:00,60,7.97,1.1
Hawaii Five-0,CBS,Procedural,6,18,2016-S,Friday,9:00,60,8.45,1.1
Hawaii Five-0,CBS,Procedural,6,19,2016-S,Friday,9:00,60,8.63,1.1
Hawaii Five-0,CBS,Procedural,6,20,2016-S,Friday,9:00,60,8.34,1.1
Hawaii Five-0,CBS,Procedural,6,21,2016-S,Friday,9:00,60,8.01,1.1
Hawaii Five-0,CBS,Procedural,6,22,2016-S,Friday,9:00,60,8.41,1.1
Hawaii Five-0,CBS,Procedural,6,23,2016-S,Friday,9:00,60,8.56,1.1
Hawaii Five-0,CBS,Procedural,6,24,2016-S,Friday,9:00,60,8.49,1.1
Hawaii Five-0,CBS,Procedural,6,25,2016-S,Friday,10:00,60,8.82,1.2
Blue Bloods,CBS,Procedural,8,1,2017-F,Friday,10:00,60,10.04,1.1
Blue Bloods,CBS,Procedural,8,2,2017-F,Friday,10:00,60,9.49,1
Blue Bloods,CBS,Procedural,8,3,2017-F,Friday,10:00,60,8.98,0.9
Blue Bloods,CBS,Procedural,8,4,2017-F,Friday,10:00,60,9.08,0.9
Blue Bloods,CBS,Procedural,8,5,2017-F,Friday,10:00,60,8.29,0.9
Blue Bloods,CBS,Procedural,8,6,2017-F,Friday,10:00,60,9.27,0.9
Blue Bloods,CBS,Procedural,8,7,2017-F,Friday,10:00,60,9.94,1
Blue Bloods,CBS,Procedural,8,8,2017-F,Friday,10:00,60,9.25,0.9
Blue Bloods,CBS,Procedural,8,9,2017-F,Friday,10:00,60,8.84,0.8
Blue Bloods,CBS,Procedural,8,10,2017-F,Friday,10:00,60,9.4,0.9
Blue Bloods,CBS,Procedural,8,11,2018-S,Friday,10:00,60,9.98,1
Blue Bloods,CBS,Procedural,8,12,2018-S,Friday,10:00,60,10.17,1
Blue Bloods,CBS,Procedural,8,13,2018-S,Friday,10:00,60,9.45,0.9
Blue Bloods,CBS,Procedural,8,14,2018-S,Friday,10:00,60,9.32,0.9
Blue Bloods,CBS,Procedural,8,15,2018-S,Friday,10:00,60,9.06,0.9
Blue Bloods,CBS,Procedural,8,16,2018-S,Friday,10:00,60,8.95,0.8
Blue Bloods,CBS,Procedural,8,17,2018-S,Friday,10:00,60,8.43,0.9
Blue Bloods,CBS,Procedural,8,18,2018-S,Friday,10:00,60,8.75,0.8
Blue Bloods,CBS,Procedural,8,19,2018-S,Friday,10:00,60,8.25,0.8
Blue Bloods,CBS,Procedural,8,20,2018-S,Friday,10:00,60,8.13,0.8
Blue Bloods,CBS,Procedural,8,21,2018-S,Friday,10:00,60,7.78,0.7
Blue Bloods,CBS,Procedural,8,22,2018-S,Friday,10:00,60,8.88,0.9
Blue Bloods,CBS,Procedural,7,1,2016-F,Friday,10:00,60,10.55,1.3
Blue Bloods,CBS,Procedural,7,2,2016-F,Friday,10:00,60,10.56,1.3
Blue Bloods,CBS,Procedural,7,3,2016-F,Friday,10:00,60,9.85,1.2
Blue Bloods,CBS,Procedural,7,4,2016-F,Friday,10:00,60,10.22,1.3
Blue Bloods,CBS,Procedural,7,5,2016-F,Friday,10:00,60,10.03,1.1
Blue Bloods,CBS,Procedural,7,6,2016-F,Friday,10:00,60,8.88,1.1
Blue Bloods,CBS,Procedural,7,7,2016-F,Friday,10:00,60,9.76,1.1
Blue Bloods,CBS,Procedural,7,8,2016-F,Friday,10:00,60,10.27,1.3
Blue Bloods,CBS,Procedural,7,9,2016-F,Friday,10:00,60,10.36,1.2
Blue Bloods,CBS,Procedural,7,10,2016-F,Friday,10:00,60,10.18,1.2
Blue Bloods,CBS,Procedural,7,11,2017-S,Friday,10:00,60,10.79,1.3
Blue Bloods,CBS,Procedural,7,12,2017-S,Friday,10:00,60,10.48,1.3
Blue Bloods,CBS,Procedural,7,13,2017-S,Friday,10:00,60,9.77,1.2
Blue Bloods,CBS,Procedural,7,14,2017-S,Friday,10:00,60,10.13,1.1
Blue Bloods,CBS,Procedural,7,15,2017-S,Friday,10:00,60,10.65,1.2
Blue Bloods,CBS,Procedural,7,16,2017-S,Friday,10:00,60,10.15,1.1
Blue Bloods,CBS,Procedural,7,17,2017-S,Friday,10:00,60,9.36,1
Blue Bloods,CBS,Procedural,7,18,2017-S,Friday,10:00,60,9.62,1.1
Blue Bloods,CBS,Procedural,7,19,2017-S,Friday,10:00,60,9.77,1
Blue Bloods,CBS,Procedural,7,20,2017-S,Friday,10:00,60,9.43,1
Blue Bloods,CBS,Procedural,7,21,2017-S,Friday,10:00,60,8.74,0.8
Blue Bloods,CBS,Procedural,7,22,2017-S,Friday,10:00,60,9.24,1
Blue Bloods,CBS,Procedural,6,1,2015-F,Friday,10:00,60,10.08,1.3
Blue Bloods,CBS,Procedural,6,2,2015-F,Friday,10:00,60,11.41,1.3
Blue Bloods,CBS,Procedural,6,3,2015-F,Friday,10:00,60,10.74,1.3
Blue Bloods,CBS,Procedural,6,4,2015-F,Friday,10:00,60,10.61,1.1
Blue Bloods,CBS,Procedural,6,5,2015-F,Friday,10:00,60,10.42,1.2
Blue Bloods,CBS,Procedural,6,6,2015-F,Friday,10:00,60,9.7,1.1
Blue Bloods,CBS,Procedural,6,7,2015-F,Friday,10:00,60,10.9,1.3
Blue Bloods,CBS,Procedural,6,8,2015-F,Friday,10:00,60,10.33,1.2
Blue Bloods,CBS,Procedural,6,9,2015-F,Friday,10:00,60,11.01,1.1
Blue Bloods,CBS,Procedural,6,10,2015-F,Friday,10:00,60,9.95,1.1
Blue Bloods,CBS,Procedural,6,11,2016-S,Friday,10:00,60,10.85,1.4
Blue Bloods,CBS,Procedural,6,12,2016-S,Friday,10:00,60,10.62,1.3
Blue Bloods,CBS,Procedural,6,13,2016-S,Friday,10:00,60,11.56,1.5
Blue Bloods,CBS,Procedural,6,14,2016-S,Friday,10:00,60,10.92,1.4
Blue Bloods,CBS,Procedural,6,15,2016-S,Friday,10:00,60,10.74,1.3
Blue Bloods,CBS,Procedural,6,16,2016-S,Friday,10:00,60,10.33,1.2
Blue Bloods,CBS,Procedural,6,17,2016-S,Friday,10:00,60,9.83,1.2
Blue Bloods,CBS,Procedural,6,18,2016-S,Friday,10:00,60,10.4,1.2
Blue Bloods,CBS,Procedural,6,19,2016-S,Friday,10:00,60,10.35,1.2
Blue Bloods,CBS,Procedural,6,20,2016-S,Friday,10:00,60,10.41,1.3
Blue Bloods,CBS,Procedural,6,21,2016-S,Friday,10:00,60,10.13,1.2
Blue Bloods,CBS,Procedural,6,22,2016-S,Friday,10:00,60,10.1,1.1
Wisdom of the Crowd,CBS,Thriller-Drama,1,1,2017-F,Sunday,8:00,60,8.83,1.3
Wisdom of the Crowd,CBS,Thriller-Drama,1,2,2017-F,Sunday,8:00,60,7.84,1
Wisdom of the Crowd,CBS,Thriller-Drama,1,3,2017-F,Sunday,8:00,60,8.04,1.1
Wisdom of the Crowd,CBS,Thriller-Drama,1,4,2017-F,Sunday,8:00,60,7.7,1.1
Wisdom of the Crowd,CBS,Thriller-Drama,1,5,2017-F,Sunday,8:00,60,6.76,0.7
Wisdom of the Crowd,CBS,Thriller-Drama,1,6,2017-F,Sunday,8:00,60,7.87,1.1
Wisdom of the Crowd,CBS,Thriller-Drama,1,7,2017-F,Sunday,8:00,60,6.56,0.7
Wisdom of the Crowd,CBS,Thriller-Drama,1,8,2017-F,Sunday,8:00,60,6.03,0.8
Wisdom of the Crowd,CBS,Thriller-Drama,1,9,2017-F,Sunday,8:00,60,6.72,0.9
Wisdom of the Crowd,CBS,Thriller-Drama,1,10,2017-F,Sunday,8:00,60,6.11,0.7
Wisdom of the Crowd,CBS,Thriller-Drama,1,11,2017-F,Sunday,8:00,60,6.65,1
Wisdom of the Crowd,CBS,Thriller-Drama,1,12,2018-S,Sunday,8:00,60,5.73,0.7
Wisdom of the Crowd,CBS,Thriller-Drama,1,13,2018-S,Sunday,8:00,60,5.8,0.7
Instinct,CBS,Procedural,1,1,2018-S,Sunday,8:00,60,9.05,1
Instinct,CBS,Procedural,1,2,2018-S,Sunday,8:00,60,10.16,1.3
Instinct,CBS,Procedural,1,3,2018-S,Sunday,8:00,60,6.61,0.6
Instinct,CBS,Procedural,1,4,2018-S,Sunday,8:00,60,8.12,0.9
Instinct,CBS,Procedural,1,5,2018-S,Sunday,8:00,60,7.11,0.6
Instinct,CBS,Procedural,1,6,2018-S,Sunday,8:00,60,7.01,0.6
Instinct,CBS,Procedural,1,7,2018-S,Sunday,8:00,60,6.96,0.7
Instinct,CBS,Procedural,1,8,2018-S,Sunday,8:00,60,5.16,0.4
Instinct,CBS,Procedural,1,9,2018-S,Sunday,9:00,60,4.68,0.3
Instinct,CBS,Procedural,1,10,2018-S,Sunday,8:00,60,6.37,0.5
Instinct,CBS,Procedural,1,11,2018-S,Sunday,8:00,60,5.27,0.4
Instinct,CBS,Procedural,1,12,2018-S,Sunday,8:00,60,5.63,0.5
NCIS: Los Angeles,CBS,Procedural,9,1,2017-F,Sunday,9:00,60,8.95,1.3
NCIS: Los Angeles,CBS,Procedural,9,2,2017-F,Sunday,9:00,60,8.46,1
NCIS: Los Angeles,CBS,Procedural,9,3,2017-F,Sunday,9:00,60,8.65,1.1
NCIS: Los Angeles,CBS,Procedural,9,4,2017-F,Sunday,9:00,60,8.18,1.1
NCIS: Los Angeles,CBS,Procedural,9,5,2017-F,Sunday,9:00,60,7.5,0.8
NCIS: Los Angeles,CBS,Procedural,9,6,2017-F,Sunday,9:00,60,8.03,0.9
NCIS: Los Angeles,CBS,Procedural,9,7,2017-F,Sunday,9:00,60,7.86,0.9
NCIS: Los Angeles,CBS,Procedural,9,8,2017-F,Sunday,9:00,60,6.95,0.7
NCIS: Los Angeles,CBS,Procedural,9,9,2017-F,Sunday,9:00,60,7.64,0.9
NCIS: Los Angeles,CBS,Procedural,9,10,2017-F,Sunday,9:00,60,7.53,0.8
NCIS: Los Angeles,CBS,Procedural,9,11,2017-F,Sunday,9:00,60,7.21,0.9
NCIS: Los Angeles,CBS,Procedural,9,12,2018-S,Sunday,9:00,60,7.87,0.9
NCIS: Los Angeles,CBS,Procedural,9,13,2018-S,Sunday,9:00,60,9.12,1.1
NCIS: Los Angeles,CBS,Procedural,9,14,2018-S,Sunday,9:00,60,8.03,0.9
NCIS: Los Angeles,CBS,Procedural,9,15,2018-S,Sunday,9:00,60,8.02,0.9
NCIS: Los Angeles,CBS,Procedural,9,16,2018-S,Sunday,9:00,60,8.58,1.1
NCIS: Los Angeles,CBS,Procedural,9,17,2018-S,Sunday,9:00,60,7.12,0.8
NCIS: Los Angeles,CBS,Procedural,9,18,2018-S,Sunday,9:00,60,8.14,0.9
NCIS: Los Angeles,CBS,Procedural,9,19,2018-S,Sunday,9:00,60,7.57,0.8
NCIS: Los Angeles,CBS,Procedural,9,20,2018-S,Sunday,9:00,60,7.62,0.7
NCIS: Los Angeles,CBS,Procedural,9,21,2018-S,Sunday,9:00,60,7.71,0.8
NCIS: Los Angeles,CBS,Procedural,9,22,2018-S,Sunday,9:00,60,7.32,0.8
NCIS: Los Angeles,CBS,Procedural,9,23,2018-S,Sunday,8:00,60,7.82,0.8
NCIS: Los Angeles,CBS,Procedural,9,24,2018-S,Sunday,9:00,60,7.82,0.8
NCIS: Los Angeles,CBS,Procedural,8,1,2016-F,Sunday,8:00,60,10.34,1.5
NCIS: Los Angeles,CBS,Procedural,8,2,2016-F,Sunday,9:00,60,10.34,1.5
NCIS: Los Angeles,CBS,Procedural,8,3,2016-F,Sunday,8:00,60,11.39,1.5
NCIS: Los Angeles,CBS,Procedural,8,4,2016-F,Sunday,8:00,60,10.89,1.4
NCIS: Los Angeles,CBS,Procedural,8,5,2016-F,Sunday,8:00,60,11.4,1.7
NCIS: Los Angeles,CBS,Procedural,8,6,2016-F,Sunday,8:00,60,9.74,1.2
NCIS: Los Angeles,CBS,Procedural,8,7,2016-F,Sunday,8:00,60,10.26,1.4
NCIS: Los Angeles,CBS,Procedural,8,8,2016-F,Sunday,8:00,60,12.11,1.6
NCIS: Los Angeles,CBS,Procedural,8,9,2016-F,Sunday,8:00,60,10.43,1.5
NCIS: Los Angeles,CBS,Procedural,8,10,2016-F,Sunday,8:00,60,11.39,1.5
NCIS: Los Angeles,CBS,Procedural,8,11,2016-F,Sunday,8:00,60,10.37,1.4
NCIS: Los Angeles,CBS,Procedural,8,12,2017-S,Sunday,8:00,60,10.41,1.3
NCIS: Los Angeles,CBS,Procedural,8,13,2017-S,Sunday,8:00,60,8.58,1
NCIS: Los Angeles,CBS,Procedural,8,14,2017-S,Sunday,8:00,60,11.29,1.4
NCIS: Los Angeles,CBS,Procedural,8,15,2017-S,Sunday,8:00,60,8.61,1.1
NCIS: Los Angeles,CBS,Procedural,8,16,2017-S,Sunday,8:00,60,9.46,1.3
NCIS: Los Angeles,CBS,Procedural,8,17,2017-S,Sunday,8:00,60,9.26,1.1
NCIS: Los Angeles,CBS,Procedural,8,18,2017-S,Sunday,8:00,60,9.1,1.1
NCIS: Los Angeles,CBS,Procedural,8,19,2017-S,Sunday,8:00,60,11.17,1.6
NCIS: Los Angeles,CBS,Procedural,8,20,2017-S,Sunday,8:00,60,9.51,1.1
NCIS: Los Angeles,CBS,Procedural,8,21,2017-S,Sunday,8:00,60,9.44,1
NCIS: Los Angeles,CBS,Procedural,8,22,2017-S,Sunday,8:00,60,9.08,1
NCIS: Los Angeles,CBS,Procedural,8,23,2017-S,Sunday,8:00,60,9.06,1
NCIS: Los Angeles,CBS,Procedural,8,24,2017-S,Sunday,8:00,60,9.4,1.2
NCIS: Los Angeles,CBS,Procedural,7,1,2015-F,Monday,10:00,60,7.89,1.2
NCIS: Los Angeles,CBS,Procedural,7,2,2015-F,Monday,10:00,60,7.66,1.2
NCIS: Los Angeles,CBS,Procedural,7,3,2015-F,Monday,10:00,60,8,1.2
NCIS: Los Angeles,CBS,Procedural,7,4,2015-F,Monday,10:00,60,7.84,1.1
NCIS: Los Angeles,CBS,Procedural,7,5,2015-F,Monday,10:00,60,8.77,1.3
NCIS: Los Angeles,CBS,Procedural,7,6,2015-F,Monday,10:00,60,8.41,1.3
NCIS: Los Angeles,CBS,Procedural,7,7,2015-F,Monday,10:00,60,7.91,1.3
NCIS: Los Angeles,CBS,Procedural,7,8,2015-F,Monday,10:00,60,7.91,1.3
NCIS: Los Angeles,CBS,Procedural,7,9,2015-F,Monday,10:00,60,7.8,1.2
NCIS: Los Angeles,CBS,Procedural,7,10,2015-F,Monday,10:00,60,9.52,1.4
NCIS: Los Angeles,CBS,Procedural,7,11,2015-F,Monday,10:00,60,9.22,1.4
NCIS: Los Angeles,CBS,Procedural,7,12,2016-S,Monday,10:00,60,10.5,1.6
NCIS: Los Angeles,CBS,Procedural,7,13,2016-S,Monday,10:00,60,10.64,1.6
NCIS: Los Angeles,CBS,Procedural,7,14,2016-S,Monday,10:00,60,10.06,1.5
NCIS: Los Angeles,CBS,Procedural,7,15,2016-S,Monday,10:00,60,9.75,1.6
NCIS: Los Angeles,CBS,Procedural,7,16,2016-S,Monday,10:00,60,8.82,1.3
NCIS: Los Angeles,CBS,Procedural,7,17,2016-S,Monday,10:00,60,7.94,1.2
NCIS: Los Angeles,CBS,Procedural,7,18,2016-S,Monday,10:00,60,8.78,1.3
NCIS: Los Angeles,CBS,Procedural,7,19,2016-S,Monday,10:00,60,8.76,1.3
NCIS: Los Angeles,CBS,Procedural,7,20,2016-S,Monday,10:00,60,8.91,1.2
NCIS: Los Angeles,CBS,Procedural,7,21,2016-S,Monday,10:00,60,8.24,1.3
NCIS: Los Angeles,CBS,Procedural,7,22,2016-S,Monday,10:00,60,7.79,1.1
NCIS: Los Angeles,CBS,Procedural,7,23,2016-S,Monday,10:00,60,7.87,1.2
NCIS: Los Angeles,CBS,Procedural,7,24,2016-S,Monday,10:00,60,8.1,1.3
Madam Secretary,CBS,Thriller-Drama,4,1,2017-F,Sunday,10:00,60,7.21,0.7
Madam Secretary,CBS,Thriller-Drama,4,2,2017-F,Sunday,10:00,60,6.36,0.7
Madam Secretary,CBS,Thriller-Drama,4,3,2017-F,Sunday,10:00,60,6.43,0.8
Madam Secretary,CBS,Thriller-Drama,4,4,2017-F,Sunday,10:00,60,5.83,0.6
Madam Secretary,CBS,Thriller-Drama,4,5,2017-F,Sunday,10:00,60,5.92,0.6
Madam Secretary,CBS,Thriller-Drama,4,6,2017-F,Sunday,10:00,60,6.63,0.6
Madam Secretary,CBS,Thriller-Drama,4,7,2017-F,Sunday,10:00,60,5.86,0.6
Madam Secretary,CBS,Thriller-Drama,4,8,2017-F,Sunday,10:00,60,5.82,0.6
Madam Secretary,CBS,Thriller-Drama,4,9,2017-F,Sunday,10:00,60,6.45,0.7
Madam Secretary,CBS,Thriller-Drama,4,10,2017-F,Sunday,10:00,60,5.53,0.7
